"gbifID","license","species","basisOfRecord","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","year","month","day","countryCode","stateProvince","county","locality","verbatimLocality","institutionCode","recordedBy","references"
4947681461,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.585814,46.020281,3754,1983,3,28,"US","Washington","Walla Walla County","4 km S of Lowden","4 km S of Lowden, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24855"
4947681357,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.137374,46.731267,8501,1990,3,26,"US","Washington","Whitman County","2 mi E Pullman","2 mi E Pullman, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8466"
4947681258,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,4,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24984"
4947681202,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,6,10,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8446"
4947681188,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,9,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24999"
4947681156,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.016667,45.133333,NA,2000,7,15,"US","Oregon","Wallowa County","FR 3925 off Route 39, 22 km E Sentinel Peak","FR 3925 off Route 39, 22 km E Sentinel Peak, 45""8' N, 117""1' W, 1771 m., Wallowa Co., Oregon","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:9838"
4947681137,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.345958,46.082045,301,1995,6,27,"US","Washington","Asotin County","Cougar Creek Drainage, Blue Mountains","Cougar Creek Drainage, elev 3150 ft, T7N R44E Sec 19, Blue Mtns., Asotin Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8522"
4947681109,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.868614,46.920119,90,1985,4,2,"US","Idaho","Latah County","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6, Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8590"
4947681078,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,25,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24891"
4947681062,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.585814,46.020281,3754,1983,4,11,"US","Washington","Walla Walla County","4 km S of Lowden","4 km S of Lowden, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24858"
4947681003,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,13,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:21139"
4947680975,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-112.366667,45.916667,NA,2000,7,4,"US","Montana","Jefferson County","10 mi SE of Butte","10 mi SE Butte, 45""55' N, 112""22' W, 6180 ft., Jefferson Co., Montana","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:9849"
4947680919,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,24,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25053"
4947680899,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,30,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24948"
4947680826,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,26,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24905"
4947680747,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,9,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25002"
4947680682,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.154109,48.922747,1204,1980,8,24,"US","Washington","Pend Oreille County","Head of Leola Creek Basin, Colville National Forest","Head of Leola Creek Basin, 6200 ft, Colville National Forest, Pend Oreille Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8404"
4947680673,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.868614,46.920119,90,1985,4,1,"US","Idaho","Latah County","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6, Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8579"
4947680566,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.153286,46.444154,16208,1990,4,15,"US","Washington","Columbia County","12 mi N of Waitsburg","12 mi N of Waitsburg, Columbia Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8489"
4947680332,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.023399,46.735281,4106,1974,3,9,"US","Idaho","Latah County","1.1 mi W, 0.2 mi N Moscow","1.1 mi W, 0.2 mi N Moscow, 2540 ft., Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8547"
4947680218,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.310778,48.940491,5425,1982,7,12,"US","Washington","Pend Oreille County","5.3 mi N, 2.8 mi E of Metaline Falls, Lower Slate Crk Rd","T40N R43E S25, 5.3 mi N, 2.8 mi E of Metaline Falls, Lower Slate Crk Rd, Pend Oreille Co, Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8423"
4947680087,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.958756,48.772013,3711,1995,7,6,"US","Washington","Okanogan County","3.2 mi N, 2.5 mi E of Wauconda","3.2 mi N, 2.5 mi E of Wauconda, 3550 ft, T38N R30E S24, Okanogan Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8365"
4947680059,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,7,6,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8457"
4947680049,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.016667,45.133333,NA,2000,7,15,"US","Oregon","Wallowa County","FR 3925, 22 km E Sentinel Peak","FR 3925, 22 km E Sentinel Peak, 45""8' N, 117""1' W, 5810 ft., Wallowa Co., Oregon","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:9847"
4947680038,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.960097,45.286183,13207,1979,6,20,"US","Oregon","Umatilla County","Battle Mountain State Park, 6.3 mi W, 13.6 mi S of Pilot Rock","Battle Mountain State Park, 6.3 mi W, 13.6 mi S of Pilot Rock, 4000 ft., Umatilla Co., Oregon","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8525"
4947679997,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,6,21,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8455"
4947679986,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,6,23,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:5982"
4947679985,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,17,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25034"
4947679721,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.519495,45.328383,866,1978,7,31,"US","Idaho","Idaho County","0.5 mi NW of Lower Cannon Lake, Seven Devils Wilderness Area","0.5 mi NW of Lower Cannon Lake, Seven Devils Wilderness Area, 7500 ft., Idaho Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8612"
4947679650,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,25,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24902"
4947679613,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,28,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24934"
4947679574,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.200518,48.891314,301,1992,6,17,"US","Washington","Pend Oreille County","Crowell Ridge Trail","Crowell Ridge Trail, T39N R44E Sec 1, Pend Oreille Co, Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8387"
4947679536,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,6,6,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:5771"
4947679481,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.454566,48.275992,16413,1992,6,21,"US","Washington","Pend Oreille County","12 mi E of Chewelah","12 mi E of Chewelah, T32N R42E Sec 11, Pend Oreille Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8412"
4947679326,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,6,13,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:5393"
4947679304,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.868614,46.920119,90,1985,3,28,"US","Idaho","Latah County","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6, Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8576"
4947679251,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.523058,46.901202,70074,1977,NA,NA,"US","Washington","Whitman County","No specific locality recorded.","Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:21541"
4947679114,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,29,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24945"
4947678950,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.001328,45.500137,301,1979,6,20,"US","Washington","Walla Walla County","West slope of Mount Lewis, Blue Mountains","West slope of Mount Lewis, 4800 ft elev, Blue Mountains, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8376"
4947678939,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,17,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25031"
4947678928,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-119.020099,44.246872,1957,1979,6,19,"US","Oregon","Grant County","1.5 mi S of Windfall Spring","1.5 mi S of Windfall Spring, 5000 ft., Grant Co., Oregon","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:6214"
4947678906,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-119.013675,44.256662,11865,1979,6,19,"US","Oregon","Grant County","Stark Spring, 11 mi S, 3 mi W of John Day","Stark Spring, 11 mi S, 3 mi W of John Day, 5100 ft., Grant Co., Oregon","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8536"
4947678814,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-119.30802,44.315149,301,1979,6,19,"US","Oregon","Grant County","meadow SW of junction of U.S. forest service roads 1542 and 1409c, Aldrich Mountains","meadow SW of junction of U.S. forest service roads 1542 and 1409c, Aldrich Mountains, 4850 ft., Grant Co., Oregon","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8544"
4947678810,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-120.795143,48.756888,210,1995,7,8,"US","Washington","Whatcom County","Deer Park at 5800 ft near head of Slate Creek, about 1.0 miles S of Slate Peak","Deer Park at 5800 ft near head of Slate Creek, about 1.0 miles S of Slate Peak, T37N R17E S1, Whatcom Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8368"
4947678747,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.440121,46.049291,5313,1982,6,8,"US","Washington","Walla Walla County","Walla Walla College Farm, 4 km W of College Place, Walla Walla","Walla Walla College Farm, 4 km W of College Place, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24847"
4947678742,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,5,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24988"
4947678739,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.060103,46.738423,2069,1977,5,14,"US","Washington","Whitman County","1.7 mi E, 1.3 mi N of Sunshine","1.7 mi E, 1.3 mi N of Sunshine, elev. 2540 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8478"
4947678626,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.868614,46.920119,90,1985,3,22,"US","Idaho","Latah County","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6, Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8568"
4947678513,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,10,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25007"
4947678366,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,26,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24913"
4947678360,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.011371,46.725942,84,1974,7,7,"US","Idaho","Latah County","University of Idaho Campus, Moscow","University of Idaho Campus, Moscow, Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:5906"
4947678297,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,21,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:20014"
4947678177,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.273998,48.532318,66268,1994,6,25,"US","Washington","Pend Oreille County","No specific locality recorded.","RUB Bar 18, T35N, R43E, S 1/2, SW 1/4 of sec. 7, T35N, R43E, N 1/2, NW 1/4, sec. 8, Pend Oreille Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:22985"
4947678071,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,24,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24888"
4947677997,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,12,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25010"
4947677993,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,4,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24978"
4947677970,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,29,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25054"
4947677831,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-120.795143,48.756888,210,1995,7,8,"US","Washington","Whatcom County","Deer Park at 5800 ft near head of Slate Creek, about 1.0 miles S of Slate Peak","Deer Park at 5800 ft near head of Slate Creek, about 1.0 miles S of Slate Peak, T37N R17E S1, Whatcom Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8357"
4947677829,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,26,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24903"
4947677750,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.454566,48.275992,16413,1992,6,22,"US","Washington","Pend Oreille County","12 mi E of Chewelah","12 mi E of Chewelah, T32N R42E Sec 14, Pend Oreille Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8403"
4947677555,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,3,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24967"
4947677428,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,24,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25044"
4947677328,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.585814,46.020281,3754,1983,4,15,"US","Washington","Walla Walla County","4 km S of Lowden","4 km S of Lowden, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24867"
4947677084,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.85,46.1,NA,2000,7,12,"US","Washington","Columbia County","FS Rd. 6437, Chase Mtn., 24 km SE Dayton","FS Rd. 6437, Chase Mtn., 24 km SE Dayton, 46 deg 06 min N, 117 deg 51 min W, elev. 1692 m, Columbia Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8498"
4947676992,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.057814,45.037378,21926,1981,8,1,"US","Idaho","Valley County","Fisher Creek, 25 km S McCall","Fisher Creek, 25 km S McCall, Valley Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:6067"
4947676816,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.868614,46.920119,90,1985,4,2,"US","Idaho","Latah County","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6","Gold Creek Ranch, 1 mi E of Potlach on Hwy. 6, Latah Co., Idaho","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8514"
4947676771,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,3,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24968"
4947676738,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,27,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24924"
4947676727,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,30,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24947"
4947676690,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.270805,46.928988,3318,1980,7,NA,"US","Washington","Whitman County","1 mi upstream from Albion, S. Fork Palouse River","1 mi upstream from Albion, S. Fork Palouse River, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8434"
4947676499,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,5,17,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:25033"
4947676462,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.603228,48.881317,2149,1995,7,5,"US","Washington","Ferry County","About 2.8 mi W, 0.5 mi N of Sherman Pass, North Fork O'Brien Creek, Kettle River Range","About 2.8 mi W, 0.5 mi N of Sherman Pass, North Fork O'Brien Creek at 4250 ft, T36N R34E S15, Kettle River Range, Ferry Co., Washington.","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:8378"
4947676250,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,28,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24936"
4947676136,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.343021,46.064581,4977,1983,4,26,"US","Washington","Walla Walla County","N Fort Walla Walla City Park, Walla Walla","N Fort Walla Walla City Park, Walla Walla, Walla Walla Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:24914"
4947675967,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.273998,48.532318,66268,1994,6,21,"US","Washington","Pend Oreille County","No specific locality recorded.","RUB Bar 18, T35N, R43E, S 1/2, SW 1/4 of sec. 7, T35N, R43E, N 1/2, NW 1/4, sec. 8, Pend Oreille Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:22984"
4947675953,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.179616,46.731274,5639,1978,6,15,"US","Washington","Whitman County","Pullman","Pullman, elev. 2500 ft, Whitman Co., Washington","CRCM","Collector(s): unknown","http://arctos.database.museum/guid/CRCM:Mamm:5870"
